ID,attachment_elastic_constant,attachment_rate,calcification_rate,calcified_fraction,cancer_cell_attack_rates,cancer_cell_cell_adhesion_affinities,cancer_cell_fusion_rates,cancer_cell_live_phagocytosis_rates,cancer_cell_transformation_rates,cell_BM_adhesion_strength,cell_BM_repulsion_strength,cell_cell_adhesion_strength,cell_cell_repulsion_strength,cell_count_voxel,cell_density_micron3,cell_type,chemotaxis_direction,chemotaxis_index,contact_with_basement_membrane,current_cycle_phase_exit_rate,current_death_model,current_phase,cycle_model,cytoplasmic_biomass_change_rate,cytoplasmic_volume,damage,damage_rate,dead,dead_phagocytosis_rate,death_rates_0,death_rates_1,detachment_rate,elapsed_time_in_phase,fluid_change_rate,fluid_fraction,generation,is_motile,maximum_number_of_attachments,mesh_center_m,mesh_center_n,mesh_center_p,migration_bias,migration_bias_direction_vectorlength,migration_bias_direction_x,migration_bias_direction_y,migration_bias_direction_z,migration_speed,motility_vector_vectorlength,motility_vector_x,motility_vector_y,motility_vector_z,nuclear_biomass_change_rate,nuclear_radius,nuclear_volume,number_of_nuclei,oncoprotein,orientation_vectorlength,orientation_x,orientation_y,orientation_z,oxygen,oxygen_chemotactic_sensitivities,oxygen_decay_rate,oxygen_diffusion_coefficient,oxygen_fraction_released_at_death,oxygen_fraction_transferred_when_ingested,oxygen_internalized_total_substrates,oxygen_net_export_rates,oxygen_saturation_densities,oxygen_secretion_rates,oxygen_uptake_rates,parent_ID,persistence_time,polarity,position_vectorlength,position_x,position_y,position_z,pressure,radius,relative_maximum_adhesion_distance,runtime,surface_area,target_fluid_fraction,target_solid_cytoplasmic,target_solid_nuclear,time,total_attack_time,total_volume,tree_ID,velocity_vectorlength,velocity_x,velocity_y,velocity_z,voxel_i,voxel_j,voxel_k
1150,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00015470844197720409,0,live,live_cells_cycle_model,0.0045,1951.5890020146808,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,1386.0000000302534,0.05,0.7499188918282912,2.0,False,12,130.0,250.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.050837855134867,539.7328973240009,1,1.206771175607872,1.0,0.0,0.0,1.0,10.877161406113538,0.0,0.1,100000.0,0.0,0.0,912746783.6942967,0.0,1.0,0.0,10.0,982.1,1.0,1.0,287.40589253240114,124.06744260447579,259.24779024695897,0.0,0.24451555661209518,8.409698231074264,1.25,8.485993516666666,888.7317347963046,0.75,488.5,135.0,6540.0,0.0,2491.3218993386818,1150.2,0.0,0.0,0.0,0.0,56,62,0
1154,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,0.00017423517992402304,0,live,live_cells_cycle_model,0.0045,1949.9948519049335,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,1356.0000000295986,0.05,0.7498649516669755,4.0,False,12,150.0,230.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.0502698595870035,539.5508296645057,1,1.34604006118375,1.0,0.0,0.0,1.0,10.934813588560347,0.0,0.1,100000.0,0.0,0.0,647881650.691226,0.0,1.0,0.0,10.0,925.3,1.0,1.0,277.269260318296,152.99535608051426,231.23724556232642,0.0,0.3273416729681554,8.407699157571878,1.25,8.485993516666666,888.309263299716,0.75,488.5,135.0,6540.0,0.0,2489.5456815694392,1154.4,0.0,0.0,0.0,0.0,57,61,0
1155,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00011669679321371194,0,live,live_cells_cycle_model,0.0045,1951.1567765637085,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,1350.0000000294676,0.05,0.7499040911768627,2.0,False,12,170.0,-170.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.050669447647563,539.6789110153759,1,1.1265881897766215,1.0,0.0,0.0,1.0,9.748190991246497,0.0,0.1,100000.0,0.0,0.0,848615822.3336637,0.0,1.0,0.0,10.0,952.1,1.0,1.0,240.6802078700326,175.21404648031873,-165.00606163518603,0.0,0.28801522859852313,8.409151110527045,1.25,8.485993516666666,888.6160998323305,0.75,488.5,135.0,6540.0,0.0,2490.835687579084,1155.2,0.0,0.0,0.0,0.0,58,41,0
1195,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,9.320645424748053e-05,0,live,live_cells_cycle_model,0.0045,1920.018941535789,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,810.0000000176806,0.05,0.7487790014083234,2.0,False,12,-250.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.035072646802245,534.6946421358368,1,0.9292525881023506,1.0,0.0,0.0,1.0,9.601008530132791,0.0,0.1,100000.0,0.0,0.0,590521343.6877449,0.0,1.0,0.0,10.0,30.1,1.0,1.0,251.7962535566643,-251.77629070254645,3.1706064465352197,0.0,0.23993837268940324,8.368303168717139,1.25,8.485993516666666,880.0040584743539,0.75,488.5,135.0,6540.0,0.0,2454.713583671626,1195.2,0.0,0.0,0.0,0.0,37,50,0
1240,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,cancer_cell,1.0,0,False,8.666518949824706e-05,0,live,live_cells_cycle_model,0.0045,983.5947498821129,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,6.000000000130967,0.05,0.7447311910502964,2.0,False,12,-110.0,230.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.0205098320467085,272.22749999360104,1,0.8106345281364467,1.0,0.0,0.0,1.0,9.9078577814969,0.0,0.1,100000.0,0.0,0.0,675564569.3381814,0.0,1.0,0.0,10.0,969.1,1.0,1.0,249.50309262090232,-115.86336439335918,220.9693961136841,0.0,3.0181369566187164,6.692882305872135,1.25,8.485993516666666,562.9064695074167,0.75,488.5,135.0,6540.0,0.0,1255.8222498757139,1240.2,0.0,0.0,0.0,0.0,44,61,0
1242,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00014192489029609027,0,live,live_cells_cycle_model,0.0045,976.999999997756,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,0.0,0.05,0.7499999999998593,3.0,False,12,230.0,150.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.0095138527153305,269.9999999998796,1,1.0908689641279365,1.0,0.0,0.0,1.0,10.964264941642739,0.0,0.1,100000.0,0.0,0.0,747904546.108121,0.0,1.0,0.0,10.0,922.2,1.0,1.0,280.2250650623076,237.26586900597323,149.10061869091913,0.0,0.9188412546154288,6.6771727868590345,1.25,8.485993516666666,560.2670650301812,0.75,488.5,135.0,6540.0,0.0,1246.9999999976358,1242.3,0.0,0.0,0.0,0.0,61,57,0
17,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,cancer_cell,1.0,0,False,3.067973318316734e-05,0,live,live_cells_cycle_model,0.0045,1953.9991284503549,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,3120.0000000681025,0.05,0.7499999723643731,1.0,False,12,130.0,-10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670731973427,539.9999451920556,1,1.1825146689451937,1.0,0.0,0.0,1.0,6.1858017996707835,0.0,0.1,100000.0,0.0,0.0,783396601.8546251,0.0,1.0,0.0,10.0,17.0,1.0,1.0,136.33087642553372,136.30270318663213,-2.771456471065437,0.0,0.3841782960816101,8.412709506363846,1.25,8.556667916666667,889.3683081850655,0.75,488.5,135.0,6600.0,0.0,2493.9990736424106,17.1,0.0,0.0,0.0,0.0,56,49,0
28,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.0001188055307025348,0,live,live_cells_cycle_model,0.0045,1953.7168459043694,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,1854.0000000404689,0.05,0.7499907284307243,2.0,False,12,-250.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051592380804899,539.9748194627243,1,1.1831249569530577,1.0,0.0,0.0,1.0,9.601205245286012,0.0,0.1,100000.0,0.0,0.0,892882799.4565471,0.0,1.0,0.0,10.0,28.1,1.0,1.0,252.48980099033275,-251.72125723318234,19.685229515652026,0.0,0.4177967191626783,8.412363844275767,1.25,8.556667916666667,889.2952248126803,0.75,488.5,135.0,6600.0,0.0,2493.6916653670937,28.2,0.0,0.0,0.0,0.0,37,50,0
30,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,0.00010101532612381303,0,live,live_cells_cycle_model,0.0045,1928.1993636391437,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,870.0000000189902,0.05,0.7490824701130021,2.0,False,12,-250.0,-10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.03956782904268,536.128005560963,1,0.9292525881023506,1.0,0.0,0.0,1.0,9.981468420989206,0.0,0.1,100000.0,0.0,0.0,607204003.0723782,0.0,1.0,0.0,10.0,30.1,1.0,1.0,250.62143904095956,-250.278919728442,-13.098398624468995,0.0,0.3817213213351007,8.379213643511694,1.25,8.556667916666667,882.3002279366577,0.75,488.5,135.0,6600.0,0.0,2464.3273692001067,30.2,0.0,0.0,0.0,0.0,37,49,0
1217,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,7.066923689416484e-05,0,live,live_cells_cycle_model,0.0045,1846.519750705702,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,558.00000001218,0.05,0.745885876010487,4.0,False,12,190.0,-30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.988484010036709,519.9892468905643,1,1.0556773952058804,1.0,0.0,0.0,1.0,8.06483967427842,0.0,0.1,100000.0,0.0,0.0,423314717.0505468,0.0,1.0,0.0,10.0,970.3,1.0,1.0,190.3520730563358,188.34723445604547,-27.55414650472831,0.0,0.5682849627837404,8.266846054173048,1.25,8.556667916666667,858.7951131864863,0.75,488.5,135.0,6600.0,0.0,2366.5089975962665,1217.4,0.0,0.0,0.0,0.0,59,48,0
923,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,4.1058355631853466e-05,0,live,live_cells_cycle_model,0.0045,1953.9999933386357,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,4188.000000091415,0.05,0.7499999997905004,2.0,False,12,-10.0,-150.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670901711289,539.9999996246054,1,0.9088628266982036,1.0,0.0,0.0,1.0,7.071802405712285,0.0,0.1,100000.0,0.0,0.0,891423990.832513,0.0,1.0,0.0,10.0,923.1,1.0,1.0,153.87303652725748,-8.341929456325005,-153.64674934102712,0.0,0.8130777411018547,8.412710540042143,1.25,8.556667916666667,889.3685267402822,0.75,488.5,135.0,6600.0,0.0,2493.9999929632413,923.2,0.0,0.0,0.0,0.0,49,42,0
934,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.001937984496124031,0,apoptotic,apoptosis_death_model,0.0166667,0.11858078431458555,0.0,1.0,True,0.0,5.31667e-05,0.0,0.0,480.0000000104774,0.05,1.3194431453570807e-10,2.0,False,12,210.0,70.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.00583333,1.2453780032707518,8.090813328489025,1,1.288690197223769,1.0,0.0,0.0,1.0,8.716656227035209,0.0,0.1,100000.0,0.0,0.0,883849521.5699788,0.0,1.0,0.0,1.0,934.1,1.0,1.0,216.11342275291085,206.8381995995054,62.633622603307245,0.0,0.22495948821106343,1.2514326995131506,1.25,8.556667916666667,19.679989461672232,0.0,0.0,0.0,6600.0,0.0,8.209394112803611,934.2,0.0,0.0,0.0,0.0,60,53,0
1022,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,4.620624694368885e-05,0,live,live_cells_cycle_model,0.0045,1953.9999933386357,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,4188.000000091415,0.05,0.7499999997905004,2.0,False,12,10.0,-170.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670901711289,539.9999996246054,1,0.9088628266982036,1.0,0.0,0.0,1.0,7.331852415094035,0.0,0.1,100000.0,0.0,0.0,922667410.350845,0.0,1.0,0.0,10.0,923.1,1.0,1.0,167.65954244796632,0.013133081629171811,-167.65954193359704,0.0,0.5901897814673656,8.412710540042143,1.25,8.556667916666667,889.3685267402822,0.75,488.5,135.0,6600.0,0.0,2493.9999929632413,1022.2,0.0,0.0,0.0,0.0,50,41,0
1121,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,cancer_cell,1.0,0,False,0.00014146300272041082,0,live,live_cells_cycle_model,0.0045,1953.9468645371694,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,2220.000000048458,0.05,0.7499982838362091,2.0,False,12,-150.0,-210.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051658020461075,539.995868798879,1,1.3307635041548038,1.0,0.0,0.0,1.0,9.873141890347233,0.0,0.1,100000.0,0.0,0.0,1001467434.143354,0.0,1.0,0.0,10.0,967.1,1.0,1.0,268.1847425290952,-157.321824529896,-217.19323113757872,0.0,0.2455563877512995,8.41264615720906,1.25,8.556667916666667,889.3549140417288,0.75,488.5,135.0,6600.0,0.0,2493.942733336048,1121.2,0.0,0.0,0.0,0.0,42,39,0
1115,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.0001576858712000312,0,live,live_cells_cycle_model,0.0045,1953.964780643239,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,2310.0000000504224,0.05,0.7499988655238216,2.0,False,12,110.0,-250.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.05166260244138,539.9973381695307,1,1.1827427649527518,1.0,0.0,0.0,1.0,11.112017601707494,0.0,0.1,100000.0,0.0,0.0,1120391690.7075517,0.0,1.0,0.0,10.0,903.1,1.0,1.0,262.3116277332456,100.74245495953164,-242.1948550502086,0.0,0.3378169627947029,8.41266795438608,1.25,8.556667916666667,889.3595226871527,0.75,488.5,135.0,6600.0,0.0,2493.96211881277,1115.2,0.0,0.0,0.0,0.0,55,37,0
957,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,cancer_cell,1.0,0,False,5.397228029246839e-05,0,live,live_cells_cycle_model,0.0045,1953.9999921251729,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,4152.000000090629,0.05,0.7499999997523008,2.0,False,12,-170.0,70.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670901495195,539.9999995553067,1,1.1972092952420519,1.0,0.0,0.0,1.0,7.067002936247291,0.0,0.1,100000.0,0.0,0.0,935979628.5049908,0.0,1.0,0.0,10.0,957.1,1.0,1.0,182.26192122318366,-170.2792386488358,64.99529839256712,0.0,0.5882420849640795,8.412710538599814,1.25,8.556667916666667,889.3685264353242,0.75,488.5,135.0,6600.0,0.0,2493.9999916804795,957.2,0.0,0.0,0.0,0.0,41,53,0
943,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,2.6350640158887864e-05,0,live,live_cells_cycle_model,0.0045,1953.9999999804477,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,5466.000000098393,0.05,0.7499999999993869,1.0,False,12,-90.0,-10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670902878597,539.9999999989448,1,1.4658365656133063,1.0,0.0,0.0,1.0,5.823991531262748,0.0,0.1,100000.0,0.0,0.0,863858623.7801055,0.0,1.0,0.0,10.0,10.0,1.0,1.0,82.50868150522919,-82.37350655901609,-4.721010580699977,0.0,0.2799961148076624,8.412710547931058,1.25,8.556667916666667,889.3685284082703,0.75,488.5,135.0,6600.0,0.0,2493.9999999793927,943.1,0.0,0.0,0.0,0.0,45,49,0
986,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,9.857808294182582e-05,0,live,live_cells_cycle_model,0.0045,1916.2281207367582,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,786.0000000171567,0.05,0.7486362971065237,3.0,False,12,10.0,-250.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.032879501528347,533.9962496383034,1,0.8485760263419624,1.0,0.0,0.0,1.0,10.325345659197668,0.0,0.1,100000.0,0.0,0.0,653581666.3518621,0.0,1.0,0.0,10.0,986.2,1.0,1.0,244.29273737297103,8.489497374647648,-244.14518215091866,0.0,0.1794998058991389,8.363198700525484,1.25,8.556667916666667,878.9308223255919,0.75,488.5,135.0,6600.0,0.0,2450.224370375062,986.3,0.0,0.0,0.0,0.0,50,37,0
1207,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,7.663646912402754e-05,0,live,live_cells_cycle_model,0.0045,1916.2281207367582,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,786.0000000171567,0.05,0.7486362971065237,3.0,False,12,-10.0,-230.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.032879501528347,533.9962496383034,1,0.8485760263419624,1.0,0.0,0.0,1.0,9.140284296185456,0.0,0.1,100000.0,0.0,0.0,634087200.3288535,0.0,1.0,0.0,10.0,986.2,1.0,1.0,236.74326134607026,-5.5382551439849035,-236.6784728756163,0.0,0.4451930705168659,8.363198700525484,1.25,8.556667916666667,878.9308223255919,0.75,488.5,135.0,6600.0,0.0,2450.224370375062,1207.3,0.0,0.0,0.0,0.0,49,38,0
1152,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00015000702363601482,0,live,live_cells_cycle_model,0.0045,1952.117242941887,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,1440.0000000314321,0.05,0.7499369067082041,3.0,False,12,130.0,230.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051038468271672,539.7972124812375,1,1.34604006118375,1.0,0.0,0.0,1.0,10.103984851791875,0.0,0.1,100000.0,0.0,0.0,989431278.5372413,0.0,1.0,0.0,10.0,925.2,1.0,1.0,268.3323296692641,137.05862016614228,230.6884777874434,0.0,0.3434156450774355,8.41036492169418,1.25,8.556667916666667,888.872651290791,0.75,488.5,135.0,6600.0,0.0,2491.9144554231243,1152.3,0.0,0.0,0.0,0.0,56,61,0
924,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,1,0.000125,cancer_cell,1.0,0,False,0.00012962141465083115,0,live,live_cells_cycle_model,0.0045,1865.3309597770897,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,600.0000000130967,0.05,0.7466510755876721,3.0,False,12,230.0,130.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.001201307657694,523.9762682119382,1,1.0908689641279365,1.0,0.0,0.0,1.0,10.437484397986958,0.0,0.1,100000.0,0.0,0.0,805022055.7205781,0.0,1.0,0.0,10.0,924.2,1.0,1.0,270.61395369168395,236.5233848122289,131.48612234609072,0.0,0.8646577513822539,8.293308022758147,1.25,8.556667916666667,864.3018761991204,0.75,488.5,135.0,6600.0,0.0,2389.307227989028,924.3,0.0,0.0,0.0,0.0,61,56,0
1001,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00010802008179661255,0,live,live_cells_cycle_model,0.0045,1953.9999982408442,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,4512.000000098487,0.05,0.7499999999447442,2.0,False,12,-10.0,-270.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670902578231,539.9999999026214,1,0.8485760263419624,1.0,0.0,0.0,1.0,10.835254383099828,0.0,0.1,100000.0,0.0,0.0,1293798794.3489125,0.0,1.0,0.0,10.0,986.1,1.0,1.0,263.86816281856863,-4.2562254908834545,-263.83383386862533,0.0,0.1760933811856385,8.412710545866753,1.25,8.556667916666667,889.3685279718053,0.75,488.5,135.0,6600.0,0.0,2493.9999981434657,1001.2,0.0,0.0,0.0,0.0,49,36,0
970,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,3,0.000375,cancer_cell,1.0,0,False,7.204608336241876e-05,0,live,live_cells_cycle_model,0.0045,1846.519750705702,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,558.00000001218,0.05,0.745885876010487,4.0,False,12,210.0,-30.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,4.988484010036709,519.9892468905643,1,1.0556773952058804,1.0,0.0,0.0,1.0,8.125089879932483,0.0,0.1,100000.0,0.0,0.0,427868030.2426828,0.0,1.0,0.0,10.0,970.3,1.0,1.0,204.28970142725052,201.06184733769487,-36.1720286186529,0.0,0.5564602228197789,8.266846054173048,1.25,8.556667916666667,858.7951131864863,0.75,488.5,135.0,6600.0,0.0,2366.5089975962665,970.4,0.0,0.0,0.0,0.0,60,48,0
1180,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,5.146608594426225e-05,0,live,live_cells_cycle_model,0.0045,1945.4588780843296,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,1110.000000024229,0.05,0.7497055685251284,2.0,False,12,-190.0,-50.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.048222076308786,538.8947645927373,1,0.8126218606894728,1.0,0.0,0.0,1.0,7.902603871430966,0.0,0.1,100000.0,0.0,0.0,696766263.3961198,0.0,1.0,0.0,10.0,981.1,1.0,1.0,206.3788352922248,-198.9672077131721,-54.81125715944396,0.0,0.48655172584301537,8.40185023457771,1.25,8.556667916666667,887.073765890068,0.75,488.5,135.0,6600.0,0.0,2484.353642677067,1180.2,0.0,0.0,0.0,0.0,40,47,0
1072,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00013452768008726735,0,live,live_cells_cycle_model,0.0045,1953.999280507845,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,3162.0000000690193,0.05,0.7499999771976975,2.0,False,12,-10.0,270.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670762720001,539.9999550520499,1,1.1588155201119592,1.0,0.0,0.0,1.0,10.318736371383208,0.0,0.1,100000.0,0.0,0.0,1205893926.1819236,0.0,1.0,0.0,10.0,904.1,1.0,1.0,272.322563431487,-18.19214945463899,271.71423270067464,0.0,0.5339668529602062,8.41270968842282,1.25,8.556667916666667,889.3683466786049,0.75,488.5,135.0,6600.0,0.0,2493.999235559895,1072.2,0.0,0.0,0.0,0.0,49,63,0
948,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,4.203134741778577e-05,0,live,live_cells_cycle_model,0.0045,1953.9999999630681,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,5394.000000098458,0.05,0.749999999998842,2.0,False,12,-190.0,10.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670902875668,539.9999999980051,1,0.745841766576108,1.0,0.0,0.0,1.0,7.581942474058206,0.0,0.1,100000.0,0.0,0.0,1097203517.364088,0.0,1.0,0.0,10.0,24.1,1.0,1.0,185.15405887577037,-184.8680034263626,10.288188728956285,0.0,0.5707476847438722,8.412710547910457,1.25,8.556667916666667,889.3685284039153,0.75,488.5,135.0,6600.0,0.0,2493.999999961073,948.2,0.0,0.0,0.0,0.0,40,50,0
981,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,6.58438230159263e-05,0,live,live_cells_cycle_model,0.0045,1945.4588780843296,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,1110.000000024229,0.05,0.7497055685251284,2.0,False,12,-210.0,-70.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.048222076308786,538.8947645927373,1,0.8126218606894728,1.0,0.0,0.0,1.0,8.713808855450685,0.0,0.1,100000.0,0.0,0.0,707963264.6878151,0.0,1.0,0.0,10.0,981.1,1.0,1.0,222.1858485521763,-213.64647991369486,-61.00600722336941,0.0,0.36522559562346896,8.40185023457771,1.25,8.556667916666667,887.073765890068,0.75,488.5,135.0,6600.0,0.0,2484.353642677067,981.2,0.0,0.0,0.0,0.0,39,46,0
915,0.01,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,100.0,0.4,10.0,2,0.00025,cancer_cell,1.0,0,False,0.00011332176036054821,0,live,live_cells_cycle_model,0.0045,1953.9999965471216,0.0,1.0,False,0.0,5.31667e-05,0.0,0.0,4332.000000094558,0.05,0.7499999998914687,2.0,False,12,-230.0,130.0,0.0,0.5,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0055,5.051670902279957,539.9999998069691,1,1.0406138964668692,1.0,0.0,0.0,1.0,9.983512033372428,0.0,0.1,100000.0,0.0,0.0,1369634681.7327337,0.0,1.0,0.0,10.0,915.1,1.0,1.0,274.79979376829635,-237.2982961178236,138.58010432481242,0.0,0.4500200759178427,8.412710543854791,1.25,8.556667916666667,889.3685275464073,0.75,488.5,135.0,6600.0,0.0,2493.9999963540904,915.2,0.0,0.0,0.0,0.0,38,56,0
